DocId,BusinessScore,FashionScore,MusicScore,NewsScore,PoliticScore,ScienceScore,SportsScore,TechScore
101,0.021824805312283407,0.017256274692602394,0.02921711618765856,0.01842868601384308,0.012520313079351118,0.07604684665624543,0.11756684335307176,0.0222273869222113
102,0.03130225798419975,0.043855137136139415,0.0289921988851418,0.01842868601384308,0.00626015653967556,0.04537265956278694,0.048935838609829446,0.013779198928757964
103,0.050475617354258887,0.038936478132786646,0.044170875455411006,0.04343030130261056,0.020780137310905385,0.03693158244097063,0.07527801387582933,0.01851252358725192
104,0.053980354725669207,0.021097691266884197,0.048751883866117326,0.09726737015234245,0.07009357311482312,0.016016080355207196,0.08467876580186151,0.02278295215602748
105,0.02021052741562438,0.03253382791554161,0.011156657127357042,0.00916659982712007,0.012917599964539636,0.004473343920955615,0.055156459373607074,0.0
106,0.03812716948842305,0.023578391886924403,0.02921711618765856,0.0259014675298123,0.021300687194077975,0.047694659474352356,0.06230508823174777,0.014100754045617486
107,0.029123713574983386,0.02191149537067147,0.06884241504290989,0.047777814752708134,0.027858261857332985,0.0698810838998101,0.03893410041434994,0.01706954715933971
108,0.01832247027391097,0.021171252396370754,0.06837802852980697,0.036001811510675746,0.016558585561639156,0.036538479200952816,0.12207425081401861,0.018625528660258153
109,0.026521055817580096,0.035984622506300676,0.0338311839493598,0.044554191715778596,0.032177794012245214,0.01612347526409443,0.14804535625571252,0.016006911135994114
110,0.036384056661117894,0.04892879391313204,0.04766413764365345,0.08972234728006279,0.025040626158702232,0.03766203387625743,0.04052240169769474,0.036295117809217396
111,0.02541490404625153,0.042717465891720804,0.029790708056422515,0.02599341307914641,0.013714006862400823,0.07902607633056238,0.03483279267467968,0.012483445332928663
112,0.025120201751558744,0.038380598862120786,0.03318909568244684,0.03423265366377403,0.017580725652203852,0.05130808508487474,0.07761912534308926,0.023805860796765815
113,0.018688077695618407,0.019747374671277244,0.0364843753994441,0.01957713860373248,0.00626015653967556,0.05049531490967172,0.05828557214046126,0.07403462459783097
114,0.005997817191741022,0.03347923426368521,0.0272551694192677,0.16239136229485396,0.008720912863611732,0.01384170730904069,0.047874763161914316,0.008579252582650427
115,0.005997817191741022,0.021689218610361077,0.0223965779095948,0.015120873897446402,0.0,0.07604684665624543,0.03642848258778829,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.034471373361019395,0.015076400755122682,0.01115665712735704,0.02347026992196316,0.02964154773446543,0.033754959186090214,0.026606417717242557,0.021002666450772606
118,0.00832169776150589,0.024488768498594486,0.02209259311264719,0.021835383298432837,0.03247844773261302,0.03648719048412756,0.0841645121947195,0.010275774072824512
119,0.008324150012487132,0.021689218610361077,0.04073621001553008,0.015120873897446402,0.006260156539675559,0.049863235094946466,0.07710861435535873,0.0
120,0.03069584721463822,0.031464032718723535,0.0440551311855575,0.03728630598103034,0.038535806187159356,0.0466292085427237,0.09307576725056697,0.04098030260671495
121,0.0,0.03253382791554161,0.01115665712735704,0.0,0.006260156539675558,0.0,0.01360117787584556,0.026526331273446408
122,0.02774619057276718,0.04065370039826565,0.03763664473552242,0.022312099443483436,0.017700713992507076,0.04391860083013195,0.05097908074264154,0.0087240865629235
123,0.0778908230654919,0.034074900293715654,0.05206778325115212,0.02396947086460189,0.06225915048850101,0.15906066907776947,0.09618434147145667,0.02226663937803214
124,0.06533817319232377,0.08136776969557212,0.07928639666979992,0.0730729682302272,0.079182110187723,0.06072803809233151,0.212961334054571,0.037879103310081215
125,0.0375895290637217,0.06223873613778412,0.0443059441236036,0.03214656025528726,0.02230821977991606,0.045087263722473264,0.030127352886997763,0.049699680522535504
126,0.027378986542310992,0.032694178292291695,0.03793489918379251,0.04345111055213014,0.03832126785597537,0.05007069842311213,0.1325472627504101,0.02162755853367341
127,0.027709790681536693,0.028335369660448074,0.04429314660576641,0.03934227351049635,0.012564924388736829,0.017893375683822457,0.021857089552672973,0.016123500762170142
128,0.039757065461670835,0.031245153157392184,0.029603237067159314,0.018949849081178152,0.04513916623284031,0.017731698645330564,0.06020799917841721,0.03504234821284152
129,0.030242105028903298,0.04253131179576445,0.03379156384841392,0.06309391274206184,0.014364638640282937,0.04633814541109166,0.07690429224799929,0.027131067201277274
130,0.017596472663486445,0.03128490450520956,0.04387860183768659,0.029268165020362592,0.03993143111448552,0.051421948047961866,0.040646474398165724,0.018391619440430773
131,0.01693993109476204,0.023383343850734338,0.01115665712735704,0.009166599827120068,0.018780469619026675,0.009305923468079704,0.0687022865913216,0.017897054407572603
132,0.04018729116367377,0.021689218610361077,0.022313314254714084,0.03942612863669841,0.006260156539675558,0.009589948002958482,0.029619156902631668,0.04211448222856784
133,0.011995634383482045,0.010844609305180535,0.0,0.02009756076797724,0.0,0.04079536836356736,0.09471405472824956,0.00865991058277164
134,0.03664013147556961,0.07983503726927323,0.04773255924040803,0.03481837990947216,0.06037783409155484,0.06870405062210128,0.12579908582162197,0.024975238548447
135,0.03445531325686422,0.031513586262152005,0.05081144688116439,0.041914026339561754,0.04202303726062892,0.04090626046871281,0.11785295356442699,0.010608351483947577
136,0.028092986484942184,0.021689218610361074,0.011156657127357042,0.00916659982712007,0.03417636713336997,0.013920205442627263,0.06619561140708755,0.00617084119575064
137,0.011995634383482045,0.03253382791554161,0.01920674096520261,0.009166599827120068,0.0,0.00915798478231931,0.016381951191014675,0.02468336478300256
138,0.028092986484942184,0.11102398081591532,0.022313314254714084,0.0,0.05490403714374418,0.02525032076933597,0.06573602912836532,0.027767433396898817
139,0.023922272711500516,0.029029174422551218,0.07511623748958823,0.06318094576887107,0.02161756059856081,0.10977034144093085,0.026847761856476148,0.029858783433323502
140,0.042689154495348706,0.025432601395387795,0.03637057812089995,0.02189095558627134,0.02676672732747209,0.04440872214537913,0.03704568068265276,0.07229078927697591
141,0.011995634383482046,0.010844609305180537,0.0,0.00916659982712007,0.0,0.008946687841911228,0.056995449052850346,0.00617084119575064
142,0.0,0.010844609305180539,0.015693079697672307,0.038902468932664074,0.01360583223866246,0.022632315693628724,0.09429259361088627,0.0
143,0.0,0.024178312154315502,0.015693309431299686,0.025413065415281044,0.035279735118415395,0.012946319057535679,0.08857951256260692,0.00872639703696077
144,0.04527776877955675,0.02310570987834941,0.03500796163739932,0.05320033472103944,0.06248689631277773,0.026922571499122677,0.17421748237479193,0.03140474757789267
145,0.031868188181592004,0.06698353886354759,0.07974562449893534,0.03160201135625231,0.08057758609646615,0.05388311996677286,0.056660645769163895,0.05392930190799876
146,0.06608140629159297,0.022774068143113727,0.03865203852932999,0.05420375004317194,0.08148012072864702,0.13041931421641212,0.16397392794748278,0.025357871137060728
147,0.020468043433580607,0.033596668176245556,0.04800567753575044,0.022257344770000558,0.014815859434046648,0.038047393016741475,0.20534017534708754,0.008497970309932653
148,0.011995634383482045,0.015329537654642029,0.0,0.009166599827120068,0.006260156539675559,0.008946687841911228,0.12818277289140306,0.0061708411957506395
149,0.0649527701242642,0.033376747279598266,0.04139326863486155,0.05388374595638654,0.04237336107069945,0.02896516999550799,0.04959177295083186,0.08030976771007536
150,0.0948123522786693,0.020094196524782233,0.03908391485172284,0.026404500495304923,0.04879018226992342,0.1565395992488172,0.09526439422898382,0.025510613221541724
151,0.016212055150629148,0.050461455064698846,0.04644603056113451,0.019738668898969244,0.02482399362536333,0.015173203782141802,0.05596917989635028,0.03261830797474947
152,0.017993451575223068,0.07134279379034066,0.0557832856367852,0.10083259809832076,0.08138203501578227,0.022366719604778068,0.0586068432925293,0.03702504717450384
153,0.019412912992036978,0.04484646291548459,0.0157070134193266,0.18540834223540073,0.05372907504935054,0.04283750641369767,0.0518693557295529,0.03598933136136967
154,0.24344652470947334,0.03908726662181926,0.022313314254714084,0.03666639930848028,0.018020564109415854,0.02236671960477807,0.04725701295357025,0.020925506414464255
155,0.008479828863948687,0.010844609305180537,0.015597640175208954,0.00916659982712007,0.013695002727953903,0.013399721414786032,0.07729906150729571,0.02188059426805075
156,0.06645719816236524,0.020626375952591907,0.04971282486756761,0.022189690559289783,0.06395498762584985,0.21884276600497474,0.09241763952503756,0.03357446858785146
157,0.005997817191741022,0.021689218610361077,0.031213766426879862,0.00916659982712007,0.11894297425383561,0.0,0.03939264400927834,0.012341682391501279
158,0.03691085530264506,0.07737127061891878,0.047129210272962276,0.07766241948674371,0.02906157141484464,0.035124583951262375,0.09929105395644387,0.02330135459678222
159,0.0,0.0,0.022313314254714084,0.012962586859080293,0.0,0.018753371180018637,0.021857089552672977,0.0061708411957506395
160,0.005997817191741022,0.010844609305180539,0.019128124016036533,0.012894031417990868,0.012309327496056992,0.009894513105806382,0.0926871304758635,0.013649178369491718
161,0.0586192180948784,0.03346053809593572,0.030171122529083036,0.057752088683750334,0.10371713870889714,0.01872882536061561,0.09342479295580838,0.032253405958613375
162,0.06684853548421449,0.053949897279004684,0.038339685869100956,0.05644707198166902,0.052933906659890735,0.03989534892487659,0.07653245216824826,0.061832498783855105
163,0.17771908503226005,0.09998720213886744,0.05540760621122991,0.11677039722908199,0.15914310349786326,0.2047737741432122,0.12412618137551458,0.07826418421077068
164,0.008477965168058486,0.0,0.0,0.049482576490345605,0.015195312062077606,0.0161583139147681,0.06452595029169943,0.012341682391501279
165,0.016229051131655178,0.05868725681034321,0.041098849509821136,0.022447050256993954,0.020574634248275294,0.020082105603058818,0.10063328861351666,0.01014054519260785
166,0.010188859917685278,0.04281285466094465,0.01115665712735704,0.00916659982712007,0.04319028546058713,0.008946687841911228,0.09270097332469626,0.0
167,0.023711522126694903,0.04031265109437331,0.053035085519413126,0.01294996844651364,0.014122242823805935,0.03839766699158792,0.19107596718322717,0.035964781395018665
168,0.0951476800189431,0.08967087348070572,0.14046383434185972,0.07944142934359086,0.0983526044154341,0.17205228181079119,0.0877169378581705,0.04088358995667937
169,0.055160694398035164,0.05633910244097731,0.036360093138920656,0.06958232508183972,0.07304464751166377,0.037550152855570146,0.11815895400730812,0.026220611613985586
170,0.06822657506506564,0.032533827915541616,0.01115665712735704,0.02749979948136021,0.04382109577772892,0.00894668784191123,0.04539160541971349,0.0
171,0.0,0.010844609305180537,0.04462662850942817,0.009166599827120068,0.0,0.00894668784191123,0.0,0.0
172,0.0,0.0,0.052528370869789925,0.03666639930848027,0.0,0.004473343920955615,0.007285696517557657,0.0
173,0.08996725787611536,0.10803448593332145,0.04310276951106085,0.012689142133082183,0.03140804495271476,0.026840063525733683,0.018391734753649597,0.06259144997253369
174,0.01209704573687275,0.0,0.0,0.0,0.03756093923805335,0.03578675136764492,0.032578762691180714,0.01731826351293478
175,0.03734339011343231,0.034932654120786076,0.033211983080085376,0.025180130352250096,0.05756340288382017,0.028962590535044914,0.09505865268109528,0.03134776327227847
176,0.01651195039890749,0.09060558806556379,0.07123116623087083,0.06867247644279488,0.05562586867760523,0.02826940577194339,0.13687958381829093,0.03702504717450384
177,0.08959144881439103,0.042664194285273904,0.07673207345087114,0.04114717999160097,0.04499294534393081,0.020560454528207813,0.03223812851409557,0.05615227848651711
178,0.0,0.0,0.011156657127357042,0.00916659982712007,0.0,0.0,0.007285696517557658,0.0
179,0.017993451575223068,0.010844609305180539,0.02326887276853733,0.02528748939411567,0.037560939238053356,0.031313407446689305,0.2112851990091721,0.012341682391501279
180,0.01220326717449985,0.0,0.024888754903637306,0.04505703732838002,0.0337991667617268,0.013420031762866843,0.07701864577218002,0.01735584528046968
181,0.005997817191741021,0.015186248787267397,0.02325524513379107,0.00916659982712007,0.053983090253405475,0.04023640125785002,0.12149001355996296,0.0
182,0.07032273517142404,0.05899446434291052,0.07651963589895601,0.08067173226802944,0.05760522527462966,0.07981227228553923,0.08751976876340015,0.03358243494803216
183,0.027813958869226992,0.02514439857134375,0.04159347697842195,0.00916659982712007,0.014595386370864,0.00894668784191123,0.10313601885304816,0.017221894707232233
184,0.06597598910915126,0.015225451752461453,0.011156657127357042,0.03041846486664255,0.07599815222802359,0.015998532755681777,0.07282875420340088,0.027340109684621982
185,0.021377243569239927,0.033596668176245556,0.08989002140761261,0.022257344770000558,0.013456374909758963,0.03578900402336363,0.1587971437790005,0.03319203381022603
186,0.00847485095978256,0.03928906312332877,0.025770043888428056,0.01296307116679129,0.03732758463745177,0.025563628018407933,0.03755024647671102,0.006170841195750641
187,0.05248233161931441,0.05519416743701747,0.07213182661401978,0.08810918930519669,0.0968673235179321,0.07314649978735013,0.11498720234820535,0.0529270796682029
188,0.005997817191741023,0.0,0.022313314254714084,0.04307920983350723,0.046557284806999895,0.004473343920955615,0.0897355617588382,0.018512523587251924
189,0.04497741622930667,0.03253382791554161,0.04353535088369775,0.03416413822739728,0.06355802709039601,0.026840063525733683,0.04241513551229938,0.07426552075074017
190,0.0,0.021689218610361074,0.0,0.0,0.018780469619026678,0.01789337568382246,0.021857089552672973,0.01851252358725192
191,0.0,0.0,0.01115665712735704,0.0,0.0,0.0,0.0,0.0
192,0.06516493214718552,0.09217002050004801,0.05734269141096276,0.06906018069293596,0.08948387785949616,0.07978960588710868,0.14039401702289542,0.02562538577848438
193,0.021100233390876282,0.021689218610361077,0.0157070134193266,0.018333199654240136,0.06069367488149392,0.04367844426748873,0.040285265314777205,0.03737970691491172
194,0.0,0.0,0.08778309473487884,0.00916659982712007,0.01758440982453034,0.004473343920955614,0.05567490786145044,0.00617084119575064
195,0.014780161846780807,0.018597949167941826,0.01577637798734844,0.024966311004344176,0.04341725077486691,0.018271680683051083,0.155050671569208,0.025789220970897947
196,0.0,0.0,0.011156657127357042,0.038902468932664074,0.006260156539675559,0.008946687841911228,0.11477114413348558,0.0
